Time(s),Range(km),Range_Rate(km/s),Station_ID
29660.0,4905.79458806290131,-3.05280085554283,3
29670.0,4875.37073517216777,-3.03172912938453,3
29680.0,4845.16109540774232,-3.01015531470043,3
29690.0,4815.17012255916416,-2.98807759741455,3
29700.0,4785.39981425841688,-2.96548591668324,3
29710.0,4755.86183736229032,-2.94236826900123,3
29720.0,4726.55515437384656,-2.91872166294723,3
29730.0,4697.48826931549775,-2.89453315113103,3
29740.0,4668.66519095182502,-2.86979680594264,3
29750.0,4640.09535814508126,-2.84450496496218,3
29760.0,4611.77800685620241,-2.81864842768416,3
29770.0,4583.72187839880826,-2.79222006806389,3
29780.0,4555.93452679614165,-2.76520949996957,3
29790.0,4528.42040223686217,-2.73760749863696,3
29800.0,4501.18588367387656,-2.70941425070910,3
29810.0,4474.23445585307036,-2.68061236707648,3
29820.0,4447.57314925938499,-2.65120408494289,3
29830.0,4421.21256576774340,-2.62117235675086,3
29840.0,4395.15314001740080,-2.59051525932057,3
29850.0,4369.40329485273196,-2.55922657544016,3
29860.0,4343.97148656917034,-2.52730003012329,3
29870.0,4318.85900419521295,-2.49472233320444,3
29880.0,4294.07907551892458,-2.46149522749487,3
29890.0,4269.63396222061874,-2.42760917973647,3
29900.0,4245.52960518924920,-2.39306021490625,3
29910.0,4221.77448085839933,-2.35784250524832,3
29920.0,4198.37470134365958,-2.32195368345010,3
29930.0,4175.33689744278763,-2.28538634354689,3
29940.0,4152.66806091042872,-2.24813749207705,3
29950.0,4130.37778756762418,-2.21020276085022,3
29960.0,4108.46572095587999,-2.17158670443531,3
29970.0,4086.94723339465236,-2.13227718668150,3
29980.0,4065.82293110646242,-2.09227979760664,3
29990.0,4045.10352121018468,-2.05159098297342,3
30000.0,4024.79485934783088,-2.01021093030582,3
30010.0,4004.90154275729037,-1.96814038775943,3
30020.0,3985.43361225636045,-1.92537941430985,3
30030.0,3966.39535032644199,-1.88193361377515,3
30040.0,3947.79797687547216,-1.83780239296134,3
30050.0,3929.64323802718309,-1.79298985929808,3
30060.0,3911.94108089496058,-1.74750174447130,3
30070.0,3894.69462611819608,-1.70134291898553,3
30080.0,3877.91628219208042,-1.65452240424184,3
30090.0,3861.60699149931133,-1.60704226656860,3
30100.0,3845.77627227726953,-1.55891416491339,3
30110.0,3830.43118750834719,-1.51014644255639,3
30120.0,3815.57768269628514,-1.46075139552851,3
30130.0,3801.21606036115554,-1.41073969121779,3
30140.0,3787.36207382038037,-1.36012052434365,3
30150.0,3774.01827992604376,-1.30891285553691,3
30160.0,3761.19046581338125,-1.25712526422258,3
30170.0,3748.87632762262820,-1.20477545070251,3
30180.0,3737.09452394600385,-1.15188513509351,3
30190.0,3725.83925306540687,-1.09846209325020,3
30200.0,3715.12451080113624,-1.04453093547410,3
30210.0,3704.95078413054625,-0.99011192723579,3
30220.0,3695.32443118220408,-0.93522558604340,3
30230.0,3686.24842520635275,-0.87988881603166,3
30240.0,3677.72820017076265,-0.82413046891642,3
30250.0,3669.76774090634353,-0.76796940404736,3
30260.0,3662.37012684339788,-0.71143014095158,3
30270.0,3655.54257309879949,-0.65454054098130,3
30280.0,3649.27994132351614,-0.59732375959289,3
30290.0,3643.59665918032260,-0.53981069574800,3
30300.0,3638.48503533988469,-0.48202536430394,3
30310.0,3633.95501321054689,-0.42399667105434,3
30320.0,3630.00518817329930,-0.36575159706355,3
30330.0,3626.64113469506901,-0.30732254707631,3
30340.0,3623.85981205375128,-0.24873402747809,3
30350.0,3621.66672326659818,-0.19002392302472,3
