Time(s),Range(km),Range_Rate(km/s),Station_ID
0.0,4281.99112725240775,-1.87259068816491,2
10.0,4263.46885821812975,-1.83176345461775,2
20.0,4245.35784605796471,-1.79033987335031,2
30.0,4227.66403635616552,-1.74832363287868,2
40.0,4210.39333448177968,-1.70571909092507,2
50.0,4193.55159880232804,-1.66253129309273,2
60.0,4177.14463371635611,-1.61876599039089,2
70.0,4161.17818251708832,-1.57442965546789,2
80.0,4145.65792010076257,-1.52952949741004,2
90.0,4130.58944553478614,-1.48407347496344,2
100.0,4115.97827450210752,-1.43807030803658,2
110.0,4101.82983163979497,-1.39152948734412,2
120.0,4088.14944279101292,-1.34446128205535,2
130.0,4074.94232719103002,-1.29687674531612,2
140.0,4062.21358960915995,-1.24878771751844,2
150.0,4049.96821246981881,-1.20020682720038,2
160.0,4038.21104797683483,-1.15114748946754,2
170.0,4026.94681026633907,-1.10162390183793,2
180.0,4016.18006761451488,-1.05165103742399,2
190.0,4005.91523472707831,-1.00124463537910,2
200.0,3996.15656513830800,-0.95042118855014,2
210.0,3986.90814374758747,-0.89919792829370,2
220.0,3978.17387952220997,-0.84759280643085,2
230.0,3969.95749839488417,-0.79562447433267,2
240.0,3962.26253638468734,-0.74331225914823,2
250.0,3955.09233297001128,-0.69067613720596,2
260.0,3948.45002474131707,-0.63773670463899,2
270.0,3942.33853936126843,-0.58451514530621,2
280.0,3936.76058985878717,-0.53103319609996,2
290.0,3931.71866928268673,-0.47731310975244,2
300.0,3927.21504573915399,-0.42337761527210,2
310.0,3923.25175783611303,-0.36924987616080,2
320.0,3919.83061055584994,-0.31495344658021,2
330.0,3916.95317157540649,-0.26051222565404,2
340.0,3914.62076805249353,-0.20595041010746,2
350.0,3912.83448389236628,-0.15129244546029,2
360.0,3911.59515750908986,-0.09656297600254,2
370.0,3910.90338009216794,-0.04178679379185,2
380.0,3910.75949438699035,0.01301121307894,2
390.0,3911.16359399525345,0.06780611268960,2
400.0,3912.11552319872953,0.12257298171669,2
410.0,3913.61487730725821,0.17728695781319,2
420.0,3915.66100352927879,0.23192329168352,2
430.0,3918.25300236046041,0.28645739859573,2
440.0,3921.38972948364290,0.34086490907882,2
450.0,3925.06979817053934,0.39512171855916,2
460.0,3929.29158217366785,0.44920403570052,2
470.0,3934.05321909411123,0.50308842922282,2
480.0,3939.35261420909592,0.55675187298817,2
490.0,3945.18744474082041,0.61017178915760,2
500.0,3951.55516454657118,0.66332608923845,2
510.0,3958.45300920796899,0.71619321285946,2
520.0,3965.87800149607483,0.76875216412974,2
530.0,3973.82695718744617,0.82098254545668,2
540.0,3982.29649120518980,0.87286458871831,2
550.0,3991.28302405824206,0.92437918370533,2
560.0,4000.78278855103099,0.97550790376884,2
570.0,4010.79183673553871,1.02623302862975,2
580.0,4021.30604707710381,1.07653756432535,2
590.0,4032.32113180538408,1.12640526028882,2
600.0,4043.83264442181007,1.17582062357473,2
610.0,4055.83598733510780,1.22476893026215,2
620.0,4068.32641959705870,1.27323623408330,2
