Time(s),Range(km),Range_Rate(km/s),Station_ID
10050.0,6369.11688311367743,-3.58599160074167,2
10060.0,6333.28843048392173,-3.57985702147360,2
10070.0,6297.52146148214433,-3.57349712093110,2
10080.0,6261.81892330490518,-3.56690713863930,2
10090.0,6226.18313282115832,-3.56008716084882,2
10100.0,6190.61577363303604,-3.55302766430259,2
10110.0,6155.12360744518537,-3.54572924942893,2
10120.0,6119.70311351647706,-3.53818227093556,2
10130.0,6084.36084551526437,-3.53038743659530,2
10140.0,6049.09857957803433,-3.52233606066415,2
10150.0,6013.91694911349259,-3.51402615604710,2
10160.0,5978.81729327525863,-3.50545087077181,2
10170.0,5943.80667136318243,-3.49660504287986,2
10180.0,5908.88687515403581,-3.48748561998446,2
10190.0,5874.05842719105203,-3.47808403996507,2
10200.0,5839.32508384995617,-3.46840221015123,2
10210.0,5804.69080182917605,-3.45842932577593,2
10220.0,5770.15668619490316,-3.44815846186939,2
10230.0,5735.72969941575957,-3.43758704619107,2
10240.0,5701.40716504785723,-3.42670860325706,2
10250.0,5667.19532429140691,-3.41551794632142,2
10260.0,5633.09580978554277,-3.40401047390774,2
10270.0,5599.11780884356085,-3.39217848398782,2
10280.0,5565.25612377226025,-3.38001434918875,2
10290.0,5531.51759985665467,-3.36751479268173,2
10300.0,5497.90727335075644,-3.35467209916239,2
10310.0,5464.42693657380642,-3.34148132156428,2
10320.0,5431.07761963024041,-3.32793381031164,2
10330.0,5397.86726529183215,-3.31402208962497,2
10340.0,5364.79974202626181,-3.29974349457355,2
10350.0,5331.87406367764652,-3.28508828629897,2
10360.0,5299.09925215594831,-3.27004758734375,2
10370.0,5266.47552683280719,-3.25462043464378,2
10380.0,5234.00845722957183,-3.23879373696821,2
10390.0,5201.70001320310439,-3.22256256004776,2
10400.0,5169.55728385269595,-3.20591853067475,2
10410.0,5137.58183446807561,-3.18885623392344,2
10420.0,5105.78266283491121,-3.17136552334238,2
10430.0,5074.15807667375429,-3.15344395142559,2
10440.0,5042.71575661790848,-3.13507360649260,2
10450.0,5011.45778434395561,-3.11625701595639,2
10460.0,4980.39084142821775,-3.09698058733646,2
10470.0,4949.51868582365296,-3.07724043285261,2
10480.0,4918.84746695679951,-3.05702416677685,2
10490.0,4888.38013769973259,-3.03632361247554,2
10500.0,4858.12169856587207,-3.01513712284741,2
10510.0,4828.08080071179120,-2.99344716838228,2
10520.0,4798.25494308848647,-2.97125198972385,2
10530.0,4768.65731256183517,-2.94854428317317,2
10540.0,4739.28800793970004,-2.92531017364257,2
10550.0,4710.15203933990142,-2.90154536047851,2
10560.0,4681.25678158576738,-2.87724222272604,2
10570.0,4652.60769861619337,-2.85238827092184,2
10580.0,4624.21192649593468,-2.82697774123120,2
10590.0,4596.07175455745164,-2.80100493924440,2
10600.0,4568.19237765464277,-2.77445915135377,2
10610.0,4540.58495085637333,-2.74733498852502,2
10620.0,4513.25142289562245,-2.71962106576090,2
10630.0,4486.19372691327135,-2.69131308121478,2
10640.0,4459.42475719724825,-2.66239726073766,2
10650.0,4432.94830413719683,-2.63287191223550,2
10660.0,4406.76882851876690,-2.60273036530431,2
10670.0,4380.89487774704412,-2.57196319635192,2
10680.0,4355.33201022849062,-2.54056224763689,2
10690.0,4330.08582177194148,-2.50852348523193,2
10700.0,4305.16416393004056,-2.47584257994350,2
10710.0,4280.57109686480180,-2.44250887450587,2
10720.0,4256.31508222140747,-2.40851773992776,2
10730.0,4232.40275445171847,-2.37386544526803,2
10740.0,4208.84097501637279,-2.33854708997537,2
10750.0,4185.63523794811317,-2.30255807027510,2
10760.0,4162.79286302255605,-2.26589320642566,2
