Time(s),Range(km),Range_Rate(km/s),Station_ID
5000.0,3912.66878030300040,-0.80771206492852,1
5010.0,3904.85488699455300,-0.75500890278865,1
5020.0,3897.56972176177396,-0.70196990767967,1
5030.0,3890.81653812168452,-0.64861614882867,1
5040.0,3884.59837575684787,-0.59496931813276,1
5050.0,3878.91805446598028,-0.54105169420197,1
5060.0,3873.77816848792372,-0.48688610369631,1
5070.0,3869.18108122516423,-0.43249588009393,1
5080.0,3865.12892039195276,-0.37790482004860,1
5090.0,3861.62357361029535,-0.32313713751497,1
5100.0,3858.66668447510710,-0.26821741583932,1
5110.0,3856.25964910789526,-0.21317055803080,1
5120.0,3854.40361321601313,-0.15802173544455,1
5130.0,3853.09946967199403,-0.10279633512173,1
5140.0,3852.34785661964679,-0.04751990604365,1
5150.0,3852.14915613075937,0.00778189543247,1
5160.0,3852.50349340691264,0.06308336068055,1
5170.0,3853.41073653224521,0.11835878417763,1
5180.0,3854.87049678175345,0.17358251885753,1
5190.0,3856.88212948182900,0.22872903116481,1
5200.0,3859.44473541838170,0.28377295552949,1
5210.0,3862.55716278569616,0.33868914798916,1
5220.0,3866.21800966596720,0.39345273869218,1
5230.0,3870.42562702723581,0.44803918302622,1
5240.0,3875.17812222456359,0.50242431112856,1
5250.0,3880.47336298742903,0.55658437554895,1
5260.0,3886.30898187344474,0.61049609685232,1
5270.0,3892.68238116717112,0.66413670696580,1
5280.0,3899.59073820036747,0.71748399009484,1
5290.0,3907.03101106874601,0.77051632105243,1
5300.0,3914.99994471854870,0.82321270086746,1
5310.0,3923.49407737532056,0.87555278955963,1
5320.0,3932.50974728602387,0.92751693599086,1
5330.0,3942.04309974489161,0.97908620472499,1
5340.0,3952.09009437298573,1.03024239985004,1
5350.0,3962.64651261836661,1.08096808573966,1
5360.0,3973.70796544143468,1.13124660475373,1
5370.0,3985.26990118300409,1.18106209188192,1
5380.0,3997.32761354632112,1.23039948638238,1
5390.0,4009.87624968531964,1.27924454046167,1
5400.0,4022.91081836595231,1.32758382506816,1
5410.0,4036.42619817115246,1.37540473288514,1
5420.0,4050.41714572206092,1.42269547862382,1
5430.0,4064.87830388889370,1.46944509672862,1
5440.0,4079.80420996650855,1.51564343661762,1
5450.0,4095.18930379037965,1.56128115559004,1
5460.0,4111.02793577060220,1.60634970954054,1
5470.0,4127.31437482261663,1.65084134162536,1
5480.0,4144.04281617503420,1.69474906903025,1
5490.0,4161.20738903627989,1.73806666799263,1
5500.0,4178.80216410344019,1.78078865723252,1
5510.0,4196.82116089822648,1.82291027994623,1
5520.0,4215.25835491634916,1.86442748451653,1
5530.0,4234.10768457845825,1.90533690409071,1
5540.0,4253.36305797186378,1.94563583517477,1
5550.0,4273.01835937407486,1.98532221538805,1
5560.0,4293.06745555049201,2.02439460051827,1
5570.0,4313.50420181987010,2.06285214101076,1
5580.0,4334.32244788259231,2.10069455802066,1
5590.0,4355.51604339633377,2.13792211915773,1
5600.0,4377.07884332090907,2.17453561402374,1
5610.0,4399.00471302545157,2.21053632965090,1
5620.0,4421.28753313308516,2.24592602596091,1
5630.0,4443.92120412824625,2.28070691132141,1
5640.0,4466.89965072007089,2.31488161829079,1
5650.0,4490.21682596443225,2.34845317962974,1
5660.0,4513.86671514753016,2.38142500465127,1
5670.0,4537.84333943483671,2.41380085597305,1
5680.0,4562.14075928972306,2.44558482672991,1
5690.0,4586.75307766664719,2.47678131829665,1
5700.0,4611.67444298426472,2.50739501856583,1
5710.0,4636.89905188430384,2.53743088081817,1
5720.0,4662.42115178216409,2.56689410321804,1
5730.0,4688.23504321577911,2.59579010896070,1
5740.0,4714.33508199944572,2.62412452709261,1
5750.0,4740.71568118920095,2.65190317402180,1
5760.0,4767.37131286709973,2.67913203573012,1
5770.0,4794.29650975114873,2.70581725069560,1
5780.0,4821.48586663820060,2.73196509352911,1
5790.0,4848.93404168703637,2.75758195932585,1
5800.0,4876.63575754854537,2.78267434872937,1
5810.0,4904.58580235043610,2.80724885370278,1
5820.0,4932.77903054324906,2.83131214399912,1
5830.0,4961.21036361177266,2.85487095432330,1
5840.0,4989.87479064717809,2.87793207218322,1
5850.0,5018.76736883831381,2.90050232637470,1
5860.0,5047.88322382389106,2.92258857613480,1
5870.0,5077.21754994366074,2.94419770092388,1
5880.0,5106.76561039268381,2.96533659081942,1
5890.0,5136.52273728222190,2.98601213750511,1
5900.0,5166.48433161339472,3.00623122583558,1
5910.0,5196.64586316899113,3.02600072595706,1
5920.0,5227.00287032924007,3.04532748596377,1
5930.0,5257.55095981662180,3.06421832506930,1
5940.0,5288.28580637480809,3.08268002727292,1
5950.0,5319.20315238665262,3.10071933549949,1
5960.0,5350.29880743594094,3.11834294619307,1
5970.0,5381.56864781715376,3.13555750434343,1
5980.0,5413.00861599773725,3.15236959892553,1
5990.0,5444.61472003677227,3.16878575873224,1
6000.0,5476.38303296396589,3.18481244858051,1
6010.0,5508.30969212257878,3.20045606587252,1
6020.0,5540.39089847979449,3.21572293749275,1
6030.0,5572.62291590785480,3.23061931702324,1
6040.0,5605.00207043889532,3.24515138225942,1
6050.0,5637.52474949668704,3.25932523300950,1
6060.0,5670.18740110783256,3.27314688916113,1
6070.0,5702.98653309169276,3.28662228900207,1
6080.0,5735.91871222466943,3.29975728778562,1
6090.0,5768.98056342183099,3.31255765649373,1
6100.0,5802.16876888250135,3.32502908082648,1
6110.0,5835.48006723248091,3.33717716038181,1
6120.0,5868.91125266017025,3.34900740801589,1
6130.0,5902.45917404696684,3.36052524937271,1
6140.0,5936.12073409358709,3.37173602257109,1
6150.0,5969.89288844394559,3.38264497803816,1
6160.0,6003.77264480789017,3.39325727847843,1
6170.0,6037.75706208423617,3.40357799896863,1
6180.0,6071.84324948535141,3.41361212716844,1
6190.0,6106.02836566424594,3.42336456363833,1
6200.0,6140.30961784547890,3.43284012225575,1
6210.0,6174.68426096063286,3.44204353072143,1
6220.0,6209.14959678934520,3.45097943114847,1
6230.0,6243.70297310667411,3.45965238072662,1
6240.0,6278.34178283755500,3.46806685245508,1
6250.0,6313.06346321900219,3.47622723593744,1
6260.0,6347.86549497062697,3.48413783823252,1
6270.0,6382.74540147415428,3.49180288475574,1
6280.0,6417.70074796221616,3.49922652022547,1
6290.0,6452.72914071709783,3.50641280964930,1
6300.0,6487.82822627960195,3.51336573934583,1
6310.0,6522.99569066543063,3.52008921799971,1
6320.0,6558.22925858145027,3.52658707775206,1
6330.0,6593.52669268512273,3.53286307529094,1
6340.0,6628.88579282807768,3.53892089297995,1
6350.0,6664.30439531767024,3.54476413999935,1
9970.0,6657.74242017752658,-3.62743280464644,2
9980.0,6621.49029043466089,-3.62296083119786,2
9990.0,6585.28385466988948,-3.61829347379613,2
10000.0,6549.12508352463101,-3.61342733477901,2
10010.0,6513.01598212049976,-3.60835894037993,2
10020.0,6476.95859070866300,-3.60308473922030,2
10030.0,6440.95498544356269,-3.59760110073432,2
10040.0,6405.00727918461052,-3.59190431357979,2
10050.0,6369.11762231346347,-3.58599058404265,2
10060.0,6333.28820356702727,-3.57985603443783,2
10070.0,6297.52125088607318,-3.57349670150881,2
10080.0,6261.81903227965176,-3.56690853482904,2
10090.0,6226.18385670526095,-3.56008739520793,2
10100.0,6190.61807496455731,-3.55302905310512,2
10110.0,6155.12408061484894,-3.54572918705659,2
10120.0,6119.70431089587873,-3.53818338211665,2
10130.0,6084.36124767209913,-3.53038712832006,2
10140.0,6049.09741838999616,-3.52233581916918,2
10150.0,6013.91539705034575,-3.51402475015111,2
10160.0,5978.81780519499262,-3.50544911729029,2
10170.0,5943.80731290796757,-3.49660401574259,2
10180.0,5908.88663983036986,-3.48748443843722,2
10190.0,5874.05855618863552,-3.47808527477339,2
10200.0,5839.32588383558868,-3.46840130937888,2
10210.0,5804.69149730370737,-3.45842722093873,2
10220.0,5770.15832486982981,-3.44815758110225,2
10230.0,5735.72934963062198,-3.43758685347751,2
10240.0,5701.40761058784483,-3.42670939272310,2
10250.0,5667.19620374242004,-3.41551944374706,2
10260.0,5633.09828319629378,-3.40401114102457,2
10270.0,5599.11706226086335,-3.39217850804560,2
10280.0,5565.25581457063799,-3.38001545690509,2
10290.0,5531.51787520074322,-3.36751578804905,2
10300.0,5497.90664178654970,-3.35467319019034,2
10310.0,5464.42557564394974,-3.34148124040891,2
10320.0,5431.07820288819494,-3.32793340445242,2
10330.0,5397.86811554933047,-3.31402303725350,2
10340.0,5364.79897268207242,-3.29974338368110,2
10350.0,5331.87450146162246,-3.28508757954757,2
10360.0,5299.09849808740819,-3.27004865297340,2
10370.0,5266.47482903657146,-3.25461952585856,2
10380.0,5234.00743214793965,-3.23879301575722,2
10390.0,5201.70031759195535,-3.22256183812738,2
10400.0,5169.55756888092583,-3.20591860890539,2
10410.0,5137.58334385133458,-3.18885584746272,2
10420.0,5105.78187561430695,-3.17136597997034,2
10430.0,5074.15747346988610,-3.15344134319623,2
10440.0,5042.71452378097183,-3.13507418876269,2
10450.0,5011.45749080184123,-3.11625668789116,2
10460.0,4980.39091745657061,-3.09698093666262,2
10470.0,4949.51942606187458,-3.07723896182294,2
10480.0,4918.84771898893359,-3.05702272716244,2
10490.0,4888.38057925817611,-3.03632414050039,2
10500.0,4858.12287106109852,-3.01513506130484,2
10510.0,4828.07954020232228,-2.99344730897893,2
10520.0,4798.25561445538642,-2.97125267184498,2
10530.0,4768.65620382499947,-2.94854291685754,2
10540.0,4739.28650070845288,-2.92530980007654,2
10550.0,4710.15177994834539,-2.90154507793140,2
10560.0,4681.25739876874923,-2.87724051930604,2
10570.0,4652.60879658640715,-2.85238791847433,2
10580.0,4624.21149468834119,-2.82697910891412,2
10590.0,4596.07109576710900,-2.80100597802645,2
10600.0,4568.19328330442568,-2.77446048278530,2
10610.0,4540.58382079389776,-2.74733466634032,2
10620.0,4513.24855079317058,-2.71962067559330,2
10630.0,4486.19339379586654,-2.69131077976552,2
10640.0,4459.42434691319522,-2.66239738997009,2
10650.0,4432.94748235532552,-2.63287307979968,2
10660.0,4406.76894570226887,-2.60273060693500,2
10670.0,4380.89495395423728,-2.57196293577545,2
10680.0,4355.33179335119257,-2.54056326108722,2
10690.0,4330.08581695157591,-2.50852503265840,2
10700.0,4305.16344195367674,-2.47584198094689,2
10710.0,4280.57114660305251,-2.44250814375300,2
10720.0,4256.31546714465821,-2.40851789368860,2
10730.0,4232.40299434818280,-2.37386596661666,2
10740.0,4208.84036968212513,-2.33854749095394,2
10750.0,4185.63428124033544,-2.30255801773714,2
10760.0,4162.79145936382702,-2.26589355140606,2
10770.0,4140.31867195127870,-2.22855058122497,2
10780.0,4118.22271945213288,-2.19052611325200,2
10790.0,4096.51042953750584,-2.15181770275516,2
10800.0,4075.18865144486108,-2.11242348696230,2
10810.0,4054.26424999383380,-2.07234221802037,2
10820.0,4033.74409927177248,-2.03157329602745,2
10830.0,4013.63507598910837,-1.99011680198888,2
10840.0,3993.94405250603222,-1.94797353053775,2
10850.0,3974.67788953373838,-1.90514502224774,2
10860.0,3955.84342851531937,-1.86163359535552,2
10870.0,3937.44748369321314,-1.81744237669990,2
10880.0,3919.49683387188725,-1.77257533167430,2
10890.0,3901.99821388702094,-1.72703729298133,2
10900.0,3884.95830579404037,-1.68083398796968,2
10910.0,3868.38372979149790,-1.63397206432845,2
10920.0,3852.28103489679916,-1.58645911390793,2
10930.0,3836.65668939439684,-1.53830369443429,2
10940.0,3821.51707107845323,-1.48951534888322,2
10950.0,3806.86845731489757,-1.44010462227981,2
10960.0,3792.71701494955096,-1.39008307569432,2
10970.0,3779.06879009174099,-1.33946329720997,2
10980.0,3765.92969780461226,-1.28825890964651,2
10990.0,3753.30551173581307,-1.23648457483498,2
11000.0,3741.20185372402784,-1.18415599425194,2
11010.0,3729.62418341852708,-1.13128990583841,2
11020.0,3718.57778795097784,-1.07790407684772,2
11030.0,3708.06777169681345,-1.02401729258822,2
11040.0,3698.09904605657084,-0.96964934095592,2
11050.0,3688.67631962730002,-0.91482099264220,2
11060.0,3679.80408852106029,-0.85955397701197,2
11070.0,3671.48662687596925,-0.80387095360544,2
11080.0,3663.72797771672731,-0.74779547926845,2
11090.0,3656.53194416528004,-0.69135197096065,2
11100.0,3649.90208104430985,-0.63456566432051,2
11110.0,3643.84168691558580,-0.57746256810152,2
11120.0,3638.35379659365390,-0.52006941462988,2
11130.0,3633.44117417394455,-0.46241360646986,2
11140.0,3629.10630661201003,-0.40452315951678,2
11150.0,3625.35139788849665,-0.34642664277242,2
11160.0,3622.17836379171695,-0.28815311508802,2
11170.0,3619.58882734639383,-0.22973205919037,2
11180.0,3617.58411491444895,-0.17119331333323,2
11190.0,3616.16525298946772,-0.11256700093969,2
11200.0,3615.33296570328002,-0.05388345862203,2
11210.0,3615.08767305882657,0.00482683701859,2
11220.0,3615.42948989946808,0.06353334339657,2
11230.0,3616.35822562075737,0.12220552632754,2
11240.0,3617.87338462637308,0.18081293436705,2
11250.0,3619.97416752561139,0.23932527267538,2
11260.0,3622.65947306561520,0.29771247598627,2
11270.0,3625.92790078740791,0.35594478026620,2
11280.0,3629.77775439056131,0.41399279266499,2
11290.0,3634.20704578759478,0.47182755937543,2
11300.0,3639.21349982533775,0.52942063104039,2
11310.0,3644.79455964706904,0.58674412537146,2
11320.0,3650.94739266601891,0.64377078666931,2
11330.0,3657.66889711784142,0.70047404196684,2
11340.0,3664.95570915703047,0.75682805354802,2
11350.0,3672.80421039749626,0.81280776765742,2
11360.0,3681.21053599547258,0.86838895917120,2
11370.0,3690.17058320930710,0.92354827207622,2
11380.0,3699.68002023200324,0.97826325573409,2
11390.0,3709.73429540971210,1.03251239679273,2
11400.0,3720.32864675719020,1.08627514672589,2
11410.0,3731.45811172642789,1.13953194499798,2
11420.0,3743.11753718485670,1.19226423788415,2
11430.0,3755.30158956002833,1.24445449300646,2
11440.0,3768.00476510836279,1.29608620967497,2
11450.0,3781.22140026663465,1.34714392514935,2
11460.0,3794.94568204613461,1.39761321696014,2
11470.0,3809.17165843077919,1.44748070145005,2
11480.0,3823.89324874256909,1.49673402871423,2
11490.0,3839.10425393905643,1.54536187413418,2
11500.0,3854.79836681008737,1.59335392671302,2
11510.0,3870.96918204282656,1.64070087443008,2
11520.0,3887.61020612636048,1.68739438684075,2
11530.0,3904.71486706968790,1.73342709515237,2
11540.0,3922.27652390892263,1.77879257000997,2
11550.0,3940.28847598199127,1.82348529722624,2
11560.0,3958.74397195161055,1.86750065168842,2
11570.0,3977.63621855928977,1.91083486967162,2
11580.0,3996.95838909575650,1.95348501978294,2
11590.0,4016.70363157510883,1.99544897275399,2
11600.0,4036.86507660231155,2.03672537029188,2
11610.0,4057.43584492564560,2.07731359318943,2
11620.0,4078.40905466762570,2.11721372888573,2
11630.0,4099.77782822992322,2.15642653865728,2
11640.0,4121.53529886934848,2.19495342460905,2
11650.0,4143.67461690885284,2.23279639665025,2
11660.0,4166.18895563630394,2.26995803956582,2
11670.0,4189.07151696070378,2.30644148025351,2
11680.0,4212.31553663275008,2.34225035540465,2
11690.0,4235.91428918385918,2.37738877962757,2
11700.0,4259.86109254946223,2.41186131413955,2
11710.0,4284.14931238217832,2.44567293611544,2
